num_tracks,num_albums,num_followers,num_artists,avg_song_duration_ms,avg_danceability,avg_energy,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_popularity
57,53,1,43,226902,0.462,0.887,0.048,0.013,0.0,0.209,0.513,74.857
100,30,1,32,189035,,,,,,,,
70,62,1,39,222012,0.55,0.518,0.03,0.516,0.013,0.288,0.475,69.75
54,41,1,31,222781,0.683,0.778,0.066,0.031,0.0,0.214,0.703,74.25
46,16,1,4,262732,,,,,,,,
31,26,3,21,291812,0.481,0.721,0.04,0.072,0.0,0.149,0.174,52.667
29,27,1,23,233909,,,,,,,,
98,92,2,84,234094,,,,,,,,
121,108,6,76,229060,0.591,0.78,0.106,0.062,0.108,0.241,0.343,61.4
160,118,3,72,229498,0.752,0.692,0.225,0.05,0.006,0.116,0.52,70.8
14,14,1,14,230878,,,,,,,,
88,80,1,67,224190,0.69,0.732,0.066,0.085,0.006,0.129,0.697,78.05
168,82,1,47,225976,0.587,0.628,0.052,0.155,0.002,0.112,0.656,79.5
65,49,4,40,275540,0.489,0.702,0.099,0.097,0.246,0.304,0.237,60.5
84,82,4,70,251836,0.466,0.4,0.037,0.469,0.0,0.126,0.369,73.833
73,59,1,37,217014,0.573,0.649,0.038,0.146,0.001,0.109,0.457,76.571
13,12,1,11,201915,,,,,,,,
140,36,1,11,212801,0.615,0.694,0.076,0.241,0.0,0.191,0.465,78.583
45,9,1,3,230300,,,,,,,,
18,10,1,10,221882,,,,,,,,
26,3,1,4,284795,,,,,,,,
33,27,1,17,251685,0.899,0.379,0.312,0.397,0.0,0.214,0.506,79.0
161,111,3,51,222714,0.551,0.626,0.035,0.313,0.002,0.089,0.577,75.5
34,27,2,24,229667,0.579,0.678,0.067,0.075,0.0,0.157,0.564,78.0
75,70,1,60,244193,0.54,0.494,0.136,0.53,0.213,0.122,0.389,75.0
107,72,4,42,229715,0.61,0.608,0.069,0.242,0.0,0.195,0.483,75.318
12,7,1,6,220179,,,,,,,,
41,32,1,25,235978,0.829,0.878,0.101,0.096,0.0,0.776,0.883,75.0
16,12,2,11,219643,0.578,0.789,0.047,0.077,0.006,0.16,0.474,71.0
46,40,1,29,223626,0.394,0.473,0.037,0.461,0.0,0.119,0.256,78.0
43,38,1,32,241601,0.433,0.81,0.096,0.076,0.008,0.212,0.528,74.769
95,11,1,11,203318,,,,,,,,
14,13,1,12,207470,0.698,0.753,0.114,0.054,0.0,0.288,0.727,68.0
11,6,1,6,212443,0.638,0.508,0.055,0.159,0.001,0.072,0.544,82.0
85,49,4,34,228334,,,,,,,,
21,14,1,10,217782,,,,,,,,
15,14,1,9,251048,0.713,0.904,0.068,0.053,0.001,0.328,0.74,73.25
28,22,1,17,240141,0.646,0.515,0.309,0.333,0.012,0.088,0.384,71.5
170,146,1,69,297704,0.563,0.224,0.076,0.786,0.149,0.103,0.397,55.6
94,75,3,53,218871,0.6,0.209,0.04,0.609,0.21,0.152,0.385,60.0
6,6,1,6,212445,,,,,,,,
8,8,1,8,243266,,,,,,,,
28,21,1,10,315069,0.414,0.782,0.053,0.085,0.153,0.135,0.582,73.462
44,37,3,26,212633,0.619,0.672,0.048,0.269,0.0,0.105,0.628,73.5
23,20,3,18,241605,0.732,0.702,0.103,0.254,0.0,0.197,0.651,78.75
15,14,2,14,222536,,,,,,,,
40,40,2,37,220675,0.586,0.785,0.105,0.054,0.0,0.17,0.513,76.4
75,60,1,47,262668,0.506,0.533,0.038,0.177,0.457,0.222,0.226,61.0
33,27,2,26,255969,0.512,0.717,0.086,0.026,0.0,0.176,0.766,79.5
25,22,1,21,214809,0.623,0.724,0.03,0.076,0.016,0.156,0.495,74.0
23,23,2,21,200633,,,,,,,,
139,106,1,70,226302,0.495,0.889,0.069,0.016,0.027,0.212,0.442,71.267
22,22,2,22,223574,,,,,,,,
178,151,1,119,234460,0.589,0.688,0.049,0.171,0.015,0.148,0.448,73.083
181,114,1,80,236654,0.565,0.887,0.178,0.057,0.114,0.365,0.316,48.714
33,4,1,6,214945,,,,,,,,
50,48,3,41,241619,0.866,0.673,0.203,0.189,0.0,0.178,0.72,78.143
113,75,1,52,223053,0.685,0.632,0.111,0.094,0.0,0.252,0.491,75.2
35,32,1,21,198202,0.624,0.748,0.074,0.063,0.0,0.129,0.533,78.0
29,19,1,12,229215,,,,,,,,
185,133,1,68,218555,0.746,0.529,0.027,0.111,0.0,0.093,0.668,68.5
27,16,1,5,222153,0.459,0.47,0.032,0.467,0.0,0.102,0.374,64.5
41,36,1,32,259477,0.595,0.57,0.039,0.433,0.008,0.206,0.514,68.857
103,96,1,77,225619,0.672,0.768,0.099,0.09,0.01,0.245,0.536,72.688
48,28,1,18,236247,0.483,0.64,0.04,0.367,0.0,0.074,0.606,71.0
28,18,2,7,299171,0.381,0.84,0.085,0.001,0.028,0.177,0.375,65.889
36,34,1,28,218876,0.641,0.776,0.106,0.291,0.0,0.462,0.615,77.0
25,24,1,22,218433,,,,,,,,
182,126,2,68,282081,0.431,0.636,0.036,0.179,0.0,0.264,0.262,51.571
55,51,1,41,242045,0.62,0.388,0.084,0.726,0.019,0.184,0.326,72.6
69,61,1,54,258253,0.459,0.446,0.035,0.452,0.001,0.138,0.25,68.333
10,10,1,10,234906,,,,,,,,
95,78,1,56,279143,0.641,0.324,0.071,0.558,0.026,0.083,0.398,69.0
84,66,1,50,233048,0.448,0.395,0.039,0.559,0.001,0.144,0.258,71.0
38,21,1,6,301174,0.416,0.883,0.092,0.007,0.259,0.176,0.386,67.222
194,111,1,83,241809,0.85,0.727,0.201,0.149,0.0,0.178,0.716,76.333
84,72,1,52,263001,0.485,0.817,0.118,0.077,0.17,0.164,0.431,66.5
42,41,1,36,247739,0.589,0.952,0.215,0.097,0.0,0.217,0.742,74.0
23,20,1,17,246332,,,,,,,,
12,12,1,8,206623,,,,,,,,
98,80,1,58,210066,0.631,0.693,0.032,0.304,0.0,0.094,0.537,75.5
208,34,1,19,216588,0.595,0.696,0.06,0.116,0.001,0.23,0.395,71.765
65,30,2,24,208019,,,,,,,,
8,8,1,7,230602,,,,,,,,
29,7,2,4,234986,,,,,,,,
104,95,1,77,250958,0.574,0.681,0.04,0.197,0.001,0.135,0.522,74.64
152,129,1,102,213730,0.63,0.733,0.066,0.199,0.005,0.144,0.609,71.786
84,66,1,46,223503,,,,,,,,
165,153,2,121,227254,0.747,0.78,0.147,0.119,0.0,0.173,0.7,73.455
30,26,1,18,220440,0.842,0.691,0.058,0.234,0.0,0.118,0.748,73.5
46,44,2,44,231213,0.63,0.752,0.054,0.007,0.091,0.145,0.608,68.25
49,45,1,36,252076,0.734,0.732,0.252,0.077,0.022,0.344,0.634,67.333
9,9,1,9,237433,,,,,,,,
75,37,1,24,234492,,,,,,,,
27,27,1,22,262369,,,,,,,,
75,64,1,46,218828,0.62,0.646,0.098,0.201,0.0,0.147,0.492,75.0
78,21,1,7,246371,,,,,,,,
74,64,1,49,274493,0.771,0.676,0.253,0.194,0.038,0.198,0.753,72.0
158,133,2,91,232530,0.741,0.6,0.156,0.186,0.01,0.174,0.525,77.867
65,51,1,39,231381,0.801,0.553,0.12,0.153,0.004,0.137,0.535,80.667
104,86,1,58,275296,0.481,0.744,0.068,0.131,0.011,0.183,0.562,75.919
64,60,1,52,221687,0.551,0.607,0.033,0.33,0.0,0.229,0.569,68.0
50,47,5,37,219139,,,,,,,,
83,77,1,66,226485,0.474,0.408,0.053,0.473,0.001,0.163,0.52,68.0
57,51,1,47,216549,0.586,0.872,0.076,0.067,0.012,0.136,0.55,70.583
41,39,1,22,201681,0.576,0.557,0.072,0.447,0.024,0.213,0.716,73.25
44,43,4,33,222931,0.714,0.502,0.031,0.198,0.001,0.11,0.502,78.333
54,43,1,35,235086,,,,,,,,
106,10,1,6,273458,0.627,0.625,0.048,0.455,0.008,0.106,0.449,68.167
94,83,1,58,218909,0.624,0.698,0.07,0.135,0.008,0.147,0.404,66.231
7,7,1,7,228375,,,,,,,,
24,19,1,16,235948,,,,,,,,
62,17,1,15,189389,0.509,0.373,0.054,0.774,0.001,0.213,0.569,58.0
16,16,1,15,226645,,,,,,,,
159,132,1,98,228956,0.628,0.686,0.109,0.083,0.001,0.194,0.658,76.1
168,14,1,5,171333,0.428,0.937,0.042,0.005,0.005,0.117,0.796,73.25
139,70,1,101,180585,0.521,0.348,0.066,0.674,0.001,0.179,0.447,59.417
65,46,3,36,246047,0.574,0.504,0.04,0.486,0.006,0.147,0.49,65.462
104,76,1,58,239670,0.531,0.516,0.045,0.317,0.098,0.317,0.538,71.143
64,17,1,23,189764,,,,,,,,
27,25,1,22,205025,0.591,0.735,0.054,0.188,0.0,0.209,0.444,70.0
73,73,2,68,217601,0.602,0.748,0.049,0.096,0.001,0.145,0.451,62.571
26,21,1,20,217482,,,,,,,,
117,99,1,65,218847,0.543,0.627,0.053,0.304,0.01,0.173,0.622,73.068
106,58,1,35,324874,0.375,0.601,0.035,0.118,0.0,0.319,0.179,50.25
221,152,1,97,224365,0.615,0.704,0.059,0.211,0.001,0.188,0.582,75.474
25,25,4,25,234071,0.596,0.759,0.042,0.278,0.027,0.145,0.78,77.286
26,24,2,24,208145,0.656,0.668,0.073,0.184,0.005,0.165,0.374,68.8
151,133,4,102,223634,0.621,0.808,0.058,0.064,0.072,0.127,0.425,66.444
105,69,1,42,220109,0.54,0.644,0.036,0.298,0.002,0.087,0.606,75.6
77,49,2,40,201308,0.427,0.427,0.078,0.571,0.002,0.203,0.537,67.0
100,92,1,62,245245,0.711,0.574,0.149,0.327,0.0,0.163,0.371,76.444
72,61,1,48,234418,0.715,0.692,0.133,0.075,0.0,0.25,0.59,73.9
53,40,1,31,211608,0.522,0.773,0.048,0.273,0.0,0.104,0.585,76.5
112,97,2,61,227392,0.571,0.607,0.035,0.333,0.0,0.09,0.449,67.25
34,31,1,30,221838,0.852,0.623,0.18,0.113,0.0,0.098,0.498,79.5
53,49,1,47,258486,0.502,0.59,0.037,0.119,0.001,0.141,0.517,75.0
47,43,1,36,232289,0.503,0.544,0.041,0.271,0.017,0.231,0.404,71.375
8,8,3,7,269667,,,,,,,,
12,9,1,5,212914,,,,,,,,
5,5,1,4,230148,,,,,,,,
94,79,5,52,218697,0.743,0.768,0.07,0.241,0.0,0.107,0.714,74.125
23,22,1,17,262924,0.506,0.709,0.063,0.364,0.0,0.148,0.643,74.286
12,10,1,8,242160,,,,,,,,
126,104,1,73,226054,0.724,0.757,0.163,0.034,0.019,0.135,0.694,58.333
16,13,1,8,244538,,,,,,,,
45,31,1,17,290053,,,,,,,,
12,11,1,11,204761,0.483,0.606,0.035,0.031,0.0,0.213,0.616,67.5
64,40,1,28,215303,0.542,0.761,0.043,0.139,0.0,0.13,0.519,74.625
27,26,1,22,213615,0.492,0.463,0.038,0.518,0.595,0.183,0.262,57.5
39,36,2,31,220383,0.591,0.69,0.079,0.24,0.001,0.138,0.597,77.688
20,18,1,9,221032,,,,,,,,
33,30,1,22,273365,0.512,0.314,0.072,0.821,0.0,0.107,0.308,72.0
142,104,2,71,331942,0.353,0.572,0.037,0.262,0.0,0.431,0.172,56.333
17,15,1,9,287668,,,,,,,,
56,44,2,40,209147,0.52,0.299,0.042,0.519,0.0,0.306,0.556,72.0
67,55,1,48,208374,0.548,0.715,0.042,0.135,0.002,0.2,0.604,74.444
56,46,2,30,217615,0.64,0.649,0.047,0.222,0.0,0.123,0.55,77.455
219,191,1,151,238044,0.597,0.755,0.073,0.104,0.008,0.197,0.484,71.857
242,161,1,94,235979,0.544,0.77,0.059,0.102,0.039,0.224,0.511,76.386
58,48,1,35,233205,0.693,0.747,0.149,0.058,0.0,0.322,0.574,73.4
26,19,1,15,220457,,,,,,,,
160,131,1,56,195258,,,,,,,,
20,16,1,18,196510,0.496,0.286,0.039,0.72,0.0,0.205,0.393,60.0
49,42,1,38,232750,0.602,0.839,0.057,0.041,0.001,0.191,0.57,73.333
128,40,2,16,216761,0.565,0.601,0.032,0.394,0.0,0.087,0.499,73.0
242,106,1,62,216623,0.871,0.527,0.267,0.005,0.011,0.13,0.351,83.5
5,5,1,3,259893,0.826,0.646,0.045,0.128,0.003,0.112,0.904,76.667
161,100,2,61,241807,0.69,0.609,0.259,0.144,0.0,0.233,0.603,67.0
50,39,1,35,237230,,,,,,,,
93,76,2,38,210161,,,,,,,,
20,20,1,19,219426,,,,,,,,
25,22,1,18,229826,,,,,,,,
10,10,1,10,224012,,,,,,,,
77,74,1,59,233188,0.584,0.485,0.059,0.403,0.0,0.196,0.408,73.125
46,34,1,22,226840,0.524,0.815,0.049,0.043,0.0,0.147,0.592,74.5
15,14,1,12,243941,0.312,0.897,0.052,0.009,0.0,0.22,0.522,70.0
18,16,1,15,252061,0.665,0.621,0.175,0.005,0.0,0.374,0.367,74.0
88,63,2,30,229800,0.502,0.754,0.085,0.145,0.035,0.249,0.529,67.957
164,142,1,119,230421,0.673,0.669,0.268,0.099,0.028,0.23,0.446,56.333
43,39,1,30,234566,,,,,,,,
206,179,4,126,244737,0.646,0.626,0.091,0.266,0.074,0.147,0.649,71.0
116,114,1,92,225996,0.509,0.494,0.032,0.559,0.0,0.145,0.395,66.875
121,97,9,41,261557,0.504,0.606,0.058,0.285,0.096,0.182,0.522,72.808
36,29,1,24,239819,0.552,0.682,0.037,0.197,0.041,0.159,0.309,75.0
23,23,1,21,254749,,,,,,,,
22,18,1,16,228760,0.831,0.765,0.046,0.035,0.0,0.124,0.864,82.5
149,129,2,106,230358,0.718,0.782,0.128,0.044,0.0,0.308,0.506,69.333
38,33,2,32,213109,,,,,,,,
51,49,1,40,203677,,,,,,,,
36,36,1,35,218154,0.616,0.664,0.063,0.179,0.0,0.171,0.623,74.5
112,107,1,94,210707,,,,,,,,
63,59,1,53,231897,0.815,0.766,0.079,0.236,0.254,0.159,0.667,67.5
160,156,3,122,238211,0.568,0.63,0.048,0.255,0.014,0.198,0.657,74.431
97,84,1,68,232850,0.654,0.737,0.052,0.217,0.0,0.127,0.577,74.818
83,73,1,51,211173,0.592,0.765,0.063,0.075,0.177,0.176,0.322,61.875
22,22,1,22,258643,,,,,,,,
30,28,1,25,209850,0.665,0.501,0.046,0.566,0.36,0.256,0.341,61.0
15,15,2,15,225790,,,,,,,,
212,176,1,125,230632,0.529,0.777,0.043,0.071,0.008,0.15,0.495,74.727
156,135,1,100,217861,0.642,0.657,0.074,0.149,0.057,0.168,0.459,67.704
104,87,2,80,231058,0.605,0.726,0.09,0.087,0.095,0.202,0.449,68.111
140,134,3,118,218528,0.593,0.744,0.053,0.121,0.014,0.173,0.377,62.545
81,71,1,50,201246,,,,,,,,
35,29,1,23,251749,0.543,0.637,0.033,0.166,0.004,0.144,0.357,68.0
118,105,2,90,246410,0.507,0.792,0.051,0.084,0.001,0.213,0.536,75.667
50,49,4,42,241483,0.72,0.514,0.15,0.241,0.004,0.183,0.423,78.333
89,69,3,48,215944,,,,,,,,
28,26,1,25,216959,0.667,0.709,0.057,0.193,0.007,0.12,0.492,73.75
52,42,1,33,216214,0.553,0.747,0.053,0.161,0.0,0.169,0.443,74.833
48,42,1,39,226326,0.51,0.695,0.047,0.135,0.0,0.205,0.488,73.778
34,31,1,29,219661,,,,,,,,
100,84,1,69,255950,0.749,0.729,0.114,0.062,0.0,0.18,0.662,72.667
36,30,1,28,292883,,,,,,,,
117,17,2,3,281775,0.523,0.83,0.078,0.1,0.09,0.162,0.629,71.444
68,60,1,45,255211,0.729,0.591,0.044,0.337,0.124,0.139,0.712,65.333
130,118,1,105,238283,0.728,0.61,0.212,0.161,0.005,0.237,0.408,77.5
77,60,2,43,235716,0.407,0.915,0.119,0.001,0.003,0.167,0.168,61.0
36,32,4,30,245832,0.564,0.796,0.068,0.024,0.0,0.162,0.59,74.857
35,28,2,26,218555,0.681,0.525,0.046,0.224,0.0,0.118,0.541,72.0
124,101,1,67,228498,0.624,0.744,0.12,0.115,0.0,0.135,0.586,73.0
129,100,1,65,225370,0.509,0.865,0.061,0.017,0.002,0.158,0.47,65.375
129,105,1,85,249828,0.8,0.492,0.139,0.318,0.001,0.153,0.579,71.667
19,19,1,19,223760,0.525,0.392,0.033,0.729,0.0,0.172,0.328,76.75
51,47,1,35,226982,0.707,0.708,0.162,0.009,0.0,0.371,0.428,73.333
57,57,1,54,255643,0.69,0.765,0.068,0.057,0.025,0.121,0.57,69.75
25,20,1,18,218570,,,,,,,,
194,139,3,98,254562,0.731,0.714,0.058,0.117,0.082,0.159,0.76,74.444
25,23,1,19,219341,,,,,,,,
37,31,1,19,184178,0.52,0.914,0.075,0.002,0.001,0.2,0.734,75.091
57,56,2,45,241401,0.57,0.78,0.06,0.072,0.0,0.12,0.391,78.25
31,27,1,21,229784,,,,,,,,
41,30,5,23,228052,0.685,0.691,0.393,0.081,0.011,0.261,0.536,77.0
166,82,2,53,233739,0.532,0.849,0.041,0.001,0.0,0.211,0.443,50.0
15,15,1,14,240213,,,,,,,,
52,49,1,45,222316,0.642,0.766,0.04,0.007,0.029,0.096,0.457,52.0
61,7,1,3,235660,0.674,0.516,0.042,0.302,0.0,0.102,0.422,86.667
57,48,1,40,233245,0.636,0.702,0.064,0.121,0.0,0.215,0.591,68.667
43,20,1,16,227892,0.861,0.717,0.079,0.015,0.0,0.175,0.63,79.5
86,72,1,45,264526,,,,,,,,
57,54,1,48,234485,,,,,,,,
98,81,1,67,220295,0.626,0.636,0.036,0.289,0.0,0.157,0.505,73.5
33,12,1,8,190637,,,,,,,,
232,204,2,157,249558,0.578,0.732,0.078,0.158,0.01,0.182,0.647,75.032
197,78,2,31,216216,0.555,0.695,0.044,0.279,0.0,0.2,0.673,65.0
94,80,1,69,218539,0.586,0.71,0.06,0.188,0.001,0.185,0.545,69.727
19,19,1,19,243705,0.616,0.672,0.075,0.049,0.0,0.079,0.596,75.2
60,56,1,52,220167,0.629,0.74,0.092,0.061,0.0,0.213,0.548,76.0
35,31,1,25,254787,0.903,0.694,0.167,0.312,0.0,0.193,0.797,79.0
65,30,3,11,242074,,,,,,,,
14,12,2,8,222406,,,,,,,,
184,59,1,33,238627,0.547,0.829,0.043,0.021,0.0,0.138,0.298,75.0
33,27,1,17,269898,0.4,0.499,0.03,0.332,0.0,0.109,0.387,70.0
24,22,1,14,246093,0.542,0.591,0.039,0.375,0.001,0.258,0.65,73.875
11,7,1,6,247890,,,,,,,,
72,66,1,51,219324,0.685,0.777,0.057,0.09,0.0,0.204,0.701,74.375
44,34,2,25,232500,0.579,0.676,0.034,0.035,0.103,0.252,0.48,76.333
191,110,1,68,210892,0.556,0.598,0.034,0.211,0.001,0.108,0.56,72.375
44,39,1,30,246924,0.841,0.691,0.204,0.13,0.032,0.187,0.661,79.8
14,14,1,14,221008,,,,,,,,
40,31,1,21,223314,,,,,,,,
117,23,1,12,160917,,,,,,,,
117,81,2,58,214515,0.678,0.726,0.063,0.108,0.005,0.139,0.547,73.625
176,157,1,131,254758,0.653,0.703,0.061,0.146,0.103,0.236,0.471,66.6
83,71,1,47,257364,0.763,0.719,0.295,0.184,0.0,0.273,0.713,74.667
23,18,1,13,265814,,,,,,,,
192,101,2,76,231007,0.875,0.674,0.075,0.042,0.0,0.122,0.425,84.0
27,20,1,16,222149,,,,,,,,
44,35,4,28,285732,0.506,0.549,0.035,0.285,0.0,0.245,0.28,63.5
30,28,1,20,232578,,,,,,,,
72,65,1,55,215740,0.588,0.634,0.048,0.439,0.002,0.262,0.799,65.429
13,10,1,8,353372,,,,,,,,
17,8,1,6,238242,,,,,,,,
85,73,3,43,224760,0.562,0.613,0.04,0.332,0.011,0.159,0.602,73.172
124,87,4,60,222725,0.743,0.626,0.064,0.082,0.0,0.12,0.368,61.75
17,16,1,14,199780,0.835,0.594,0.272,0.09,0.007,0.119,0.35,83.0
6,5,1,5,221626,,,,,,,,
12,12,1,12,214153,,,,,,,,
7,6,1,5,209577,,,,,,,,
50,26,2,16,235071,0.709,0.857,0.042,0.372,0.0,0.262,0.802,74.5
158,111,1,54,268986,0.456,0.824,0.062,0.031,0.027,0.167,0.488,71.641
24,20,1,20,339425,0.376,0.412,0.043,0.354,0.29,0.248,0.177,56.333
42,38,1,38,202664,0.625,0.592,0.052,0.089,0.0,0.309,0.485,70.5
53,47,3,40,303275,0.484,0.681,0.06,0.213,0.185,0.225,0.561,70.0
23,15,2,12,251668,0.554,0.835,0.075,0.036,0.002,0.269,0.287,76.0
74,68,1,63,217538,0.485,0.487,0.031,0.391,0.055,0.146,0.32,60.0
83,74,3,65,224516,0.579,0.836,0.159,0.046,0.0,0.377,0.57,69.6
16,10,1,13,233905,0.483,0.421,0.035,0.362,0.052,0.123,0.267,62.0
31,28,1,18,261404,0.479,0.701,0.033,0.083,0.0,0.185,0.358,57.667
66,64,2,56,219215,0.681,0.661,0.06,0.181,0.02,0.295,0.523,74.125
106,71,2,48,218755,,,,,,,,
40,39,1,35,225343,,,,,,,,
99,86,2,68,227055,0.577,0.664,0.046,0.154,0.006,0.147,0.458,73.364
34,20,1,17,222111,,,,,,,,
209,178,2,111,237571,0.579,0.767,0.056,0.1,0.057,0.193,0.614,68.353
174,133,1,77,226110,0.574,0.641,0.048,0.283,0.008,0.19,0.681,72.651
20,18,1,18,139846,,,,,,,,
67,13,1,26,173007,0.394,0.333,0.077,0.597,0.023,0.201,0.508,65.667
64,5,1,16,189524,,,,,,,,
67,47,1,22,189106,0.381,0.962,0.081,0.004,0.0,0.257,0.475,52.5
63,50,1,35,232695,0.854,0.621,0.178,0.017,0.008,0.103,0.549,84.0
14,10,1,10,237016,,,,,,,,
135,92,1,61,231375,0.653,0.593,0.071,0.306,0.088,0.3,0.494,72.1
88,64,1,39,220197,0.531,0.532,0.032,0.458,0.0,0.113,0.435,65.5
49,43,1,33,239738,0.573,0.681,0.037,0.226,0.004,0.144,0.494,73.0
27,16,2,11,250024,,,,,,,,
60,45,1,18,233279,0.477,0.499,0.054,0.376,0.038,0.196,0.484,69.929
12,11,1,9,199581,,,,,,,,
47,9,1,5,221735,,,,,,,,
31,29,1,26,241739,,,,,,,,
79,70,2,62,230306,0.683,0.572,0.056,0.264,0.04,0.171,0.416,69.167
16,16,1,9,273234,0.415,0.666,0.031,0.043,0.0,0.187,0.21,60.75
53,42,1,36,226745,0.628,0.771,0.056,0.089,0.0,0.155,0.216,71.75
61,47,1,40,247192,0.605,0.688,0.057,0.05,0.023,0.154,0.543,73.0
35,32,1,28,252055,0.746,0.604,0.128,0.111,0.0,0.094,0.482,68.0
96,26,1,19,244702,,,,,,,,
33,27,1,27,229438,0.734,0.685,0.064,0.11,0.0,0.138,0.664,78.667
19,16,2,11,233727,,,,,,,,
81,47,1,23,212473,0.729,0.51,0.129,0.366,0.0,0.152,0.466,81.1
18,11,1,8,222369,,,,,,,,
20,18,1,15,213408,0.666,0.68,0.038,0.083,0.014,0.151,0.448,72.5
21,16,1,13,315200,0.499,0.609,0.036,0.435,0.0,0.297,0.24,52.5
217,152,4,118,236996,0.591,0.77,0.054,0.1,0.009,0.148,0.541,77.6
160,132,7,118,241634,0.558,0.606,0.039,0.128,0.111,0.115,0.351,70.333
170,109,2,74,305785,0.437,0.652,0.037,0.061,0.0,0.23,0.267,51.8
8,6,1,6,208669,,,,,,,,
12,10,1,8,219539,,,,,,,,
107,44,2,57,216776,0.485,0.65,0.042,0.121,0.0,0.113,0.424,77.0
140,119,1,100,228102,0.679,0.596,0.087,0.339,0.002,0.111,0.572,66.625
62,56,2,45,250617,0.531,0.679,0.059,0.153,0.028,0.186,0.384,72.6
63,53,1,43,232485,0.565,0.829,0.051,0.033,0.001,0.184,0.488,74.571
213,119,1,90,225251,0.665,0.682,0.096,0.11,0.0,0.155,0.632,70.421
46,24,1,22,212144,,,,,,,,
171,25,1,14,244337,0.835,0.743,0.16,0.048,0.0,0.267,0.655,81.667
53,40,1,27,218722,0.522,0.773,0.048,0.273,0.0,0.104,0.585,76.5
27,22,1,19,219353,0.754,0.662,0.23,0.032,0.008,0.261,0.512,80.75
35,34,1,33,237813,0.621,0.612,0.037,0.367,0.0,0.174,0.636,81.0
104,95,1,81,221837,0.628,0.706,0.06,0.119,0.0,0.153,0.618,71.818
57,57,3,48,205438,0.534,0.448,0.05,0.622,0.015,0.225,0.49,72.0
39,31,1,23,267614,0.792,0.673,0.262,0.225,0.0,0.299,0.666,73.167
18,15,16,10,217493,,,,,,,,
37,36,1,35,207958,0.628,0.716,0.047,0.127,0.034,0.253,0.52,75.75
39,39,1,37,200324,0.534,0.682,0.048,0.318,0.0,0.227,0.794,73.154
53,51,1,40,236144,0.647,0.664,0.041,0.191,0.001,0.157,0.588,78.556
76,65,1,57,233436,0.614,0.791,0.05,0.109,0.003,0.19,0.568,72.364
82,74,4,58,229772,0.566,0.875,0.075,0.091,0.104,0.292,0.43,62.5
225,114,4,56,233268,0.534,0.718,0.043,0.108,0.003,0.144,0.458,75.156
13,4,1,3,339957,,,,,,,,
57,33,1,17,231986,0.572,0.355,0.116,0.675,0.001,0.197,0.427,74.0
42,29,1,14,235948,0.428,0.753,0.055,0.16,0.064,0.228,0.446,70.75
62,49,9,29,243975,0.672,0.546,0.035,0.04,0.0,0.136,0.265,72.5
33,20,1,11,263795,,,,,,,,
31,29,2,28,275771,,,,,,,,
20,14,1,19,191304,0.314,0.173,0.054,0.862,0.0,0.27,0.292,62.5
41,3,1,3,294719,,,,,,,,
53,42,8,27,357730,0.436,0.526,0.041,0.219,0.001,0.225,0.121,52.2
203,36,10,5,202917,,,,,,,,
26,7,3,15,111836,,,,,,,,
23,20,1,15,321462,0.422,0.44,0.031,0.369,0.0,0.174,0.165,59.25
123,104,1,79,231743,0.591,0.669,0.106,0.314,0.0,0.116,0.347,65.333
55,46,1,41,248147,,,,,,,,
84,20,1,13,245877,,,,,,,,
20,14,4,3,220333,0.442,0.606,0.036,0.452,0.0,0.268,0.814,76.0
88,73,1,49,205799,0.696,0.631,0.028,0.264,0.0,0.126,0.711,72.333
69,44,1,37,207783,0.683,0.643,0.07,0.214,0.001,0.156,0.511,71.5
36,36,1,35,230336,0.708,0.645,0.086,0.11,0.001,0.127,0.611,76.625
46,41,1,35,234252,0.424,0.589,0.042,0.251,0.109,0.29,0.455,69.6
40,30,1,19,221260,,,,,,,,
40,30,1,27,225779,0.55,0.698,0.045,0.153,0.003,0.168,0.339,75.143
10,10,2,10,226618,,,,,,,,
90,84,1,66,239475,0.683,0.725,0.136,0.123,0.16,0.182,0.479,67.25
54,48,2,36,275762,0.533,0.535,0.061,0.266,0.101,0.156,0.496,72.833
12,12,2,12,242651,,,,,,,,
52,51,1,51,219318,0.637,0.578,0.047,0.301,0.0,0.105,0.55,76.333
106,95,1,78,217712,0.709,0.604,0.16,0.077,0.0,0.361,0.317,73.4
154,109,10,71,210189,,,,,,,,
20,18,1,16,239460,0.603,0.467,0.049,0.359,0.166,0.155,0.369,62.333
132,115,5,86,235212,0.563,0.56,0.041,0.338,0.0,0.169,0.498,67.696
100,71,1,57,219459,0.548,0.672,0.035,0.168,0.002,0.157,0.369,73.538
49,47,1,35,244380,0.593,0.785,0.125,0.056,0.055,0.189,0.453,73.0
57,52,2,47,223591,0.519,0.725,0.101,0.1,0.0,0.375,0.381,69.667
67,60,1,52,238449,0.596,0.649,0.043,0.313,0.074,0.23,0.619,74.75
48,42,1,26,203366,0.76,0.405,0.036,0.402,0.0,0.1,0.692,70.5
78,58,1,32,220438,0.74,0.865,0.091,0.08,0.0,0.301,0.65,74.333
180,159,1,122,212480,0.629,0.649,0.06,0.173,0.0,0.174,0.581,76.2
179,151,1,130,235991,0.558,0.479,0.049,0.401,0.002,0.193,0.496,71.594
224,145,2,71,230484,0.831,0.585,0.182,0.137,0.003,0.166,0.445,74.571
