,playlist_id,num_tracks,num_albums,num_followers,num_artists,avg_song_duration_ms,avg_danceability,avg_energy,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_popularity
19457,13963,41,40,1,39,208472,0.445,0.78,0.092,0.106,0.003,0.21899999999999997,0.512,73.0
19460,13964,82,69,1,50,255454,0.758,0.703,0.297,0.159,0.0,0.46399999999999997,0.594,73.5
19461,13965,116,104,1,85,226650,0.63,0.815,0.07,0.132,0.003,0.205,0.568,72.706
19462,13966,64,61,1,52,223007,0.621,0.6629999999999999,0.062,0.193,0.0,0.19399999999999998,0.64,72.36399999999999
19464,13967,59,31,1,21,250808,0.457,0.631,0.055999999999999994,0.36700000000000005,0.0,0.127,0.363,76.6
19465,13968,31,28,1,28,222629,0.598,0.585,0.042,0.254,0.0,0.11800000000000001,0.667,65.167
19468,13969,74,54,1,45,253244,0.499,0.563,0.037000000000000005,0.24600000000000002,0.105,0.195,0.332,65.0
19469,13970,17,17,1,17,239924,0.434,0.43,0.038,0.531,0.004,0.335,0.272,77.0
19470,13971,62,43,1,32,226610,0.8170000000000001,0.642,0.214,0.10099999999999999,0.005,0.14,0.40399999999999997,77.75
19472,13972,44,43,1,40,213243,0.521,0.568,0.048,0.619,0.0,0.159,0.5479999999999999,65.0
19473,13973,40,23,1,21,219300,0.621,0.77,0.05,0.09,0.018000000000000002,0.204,0.5760000000000001,77.857
19474,13974,79,73,2,63,236412,0.8240000000000001,0.7040000000000001,0.172,0.107,0.032,0.087,0.552,75.0
19477,13975,110,37,1,25,318151,0.375,0.586,0.04,0.14800000000000002,0.005,0.11699999999999999,0.16899999999999998,47.0
19478,13976,58,53,1,39,230694,0.631,0.6509999999999999,0.044000000000000004,0.265,0.005,0.165,0.664,72.36399999999999
19480,13977,63,55,1,48,197723,0.6990000000000001,0.575,0.044000000000000004,0.35,0.001,0.11800000000000001,0.691,72.429
19482,13978,31,29,1,25,248481,0.457,0.8759999999999999,0.253,0.086,0.0,0.434,0.61,71.333
19483,13979,101,94,6,82,224631,0.544,0.493,0.047,0.419,0.004,0.16399999999999998,0.408,67.308
19485,13980,23,14,1,9,208940,0.611,0.35600000000000004,0.059000000000000004,0.42,0.0,0.226,0.42,71.667
19486,13981,73,66,2,65,233401,0.644,0.597,0.052000000000000005,0.217,0.026000000000000002,0.145,0.615,76.692
19489,13982,148,91,2,56,227482,0.499,0.845,0.057,0.016,0.022000000000000002,0.182,0.42700000000000005,69.895
19490,13983,204,126,1,74,208630,0.5589999999999999,0.665,0.035,0.273,0.001,0.122,0.589,71.90899999999999
19491,13984,100,66,1,44,215457,0.665,0.406,0.055999999999999994,0.645,0.02,0.159,0.41,68.0
19492,13985,91,83,1,76,212731,0.5770000000000001,0.774,0.061,0.175,0.0,0.183,0.631,72.632
19493,13986,73,62,1,46,223530,0.527,0.674,0.044000000000000004,0.198,0.085,0.162,0.6859999999999999,65.882
19494,13987,29,27,1,21,235565,0.441,0.9079999999999999,0.040999999999999995,0.001,0.004,0.078,0.491,65.0
19496,13988,42,29,1,16,219383,0.307,0.184,0.04,0.77,0.001,0.166,0.23600000000000002,59.625
19497,13989,108,101,4,93,244494,0.584,0.455,0.084,0.55,0.002,0.115,0.43,73.6
19498,13990,59,56,2,51,229491,0.6579999999999999,0.5539999999999999,0.124,0.17300000000000001,0.0,0.182,0.45399999999999996,76.8
19499,13991,54,49,4,37,212432,0.5489999999999999,0.713,0.07400000000000001,0.073,0.10099999999999999,0.156,0.29600000000000004,67.5
19500,13992,22,22,1,21,217090,0.649,0.63,0.034,0.015,0.0,0.11599999999999999,0.28800000000000003,76.0
19501,13993,153,131,2,99,229024,0.752,0.649,0.158,0.08900000000000001,0.0,0.266,0.369,73.444
19502,13994,97,79,1,67,237787,0.5479999999999999,0.7609999999999999,0.048,0.12300000000000001,0.0,0.146,0.49200000000000005,74.889
19503,13995,100,78,1,70,213510,0.5760000000000001,0.616,0.051,0.21600000000000003,0.0,0.162,0.426,74.429
19504,13996,28,21,3,20,234690,0.6970000000000001,0.705,0.031,0.083,0.198,0.11599999999999999,0.49,63.0
19505,13997,65,61,1,60,234831,0.588,0.797,0.083,0.11599999999999999,0.006999999999999999,0.163,0.608,75.6
19506,13998,60,27,1,12,231332,0.474,0.6409999999999999,0.043,0.233,0.003,0.076,0.557,75.667
19507,13999,47,37,1,21,240488,0.635,0.484,0.028999999999999998,0.511,0.0,0.111,0.26899999999999996,87.5
19509,14000,63,45,4,42,215221,0.605,0.6659999999999999,0.04,0.188,0.0,0.177,0.408,76.778
19510,14001,104,96,1,82,250017,0.618,0.35600000000000004,0.032,0.447,0.0,0.113,0.45299999999999996,72.25
19512,14002,39,36,1,29,239521,0.439,0.55,0.04,0.32799999999999996,0.0,0.188,0.375,61.167
19513,14003,98,78,5,52,234649,0.754,0.654,0.136,0.075,0.035,0.147,0.327,80.5
19514,14004,184,171,1,159,326037,0.7709999999999999,0.534,0.040999999999999995,0.244,0.542,0.33899999999999997,0.7190000000000001,54.8
19515,14005,26,26,2,22,234348,0.527,0.253,0.035,0.7390000000000001,0.002,0.092,0.294,59.667
19516,14006,95,75,2,66,239758,0.644,0.5720000000000001,0.099,0.321,0.013000000000000001,0.124,0.46299999999999997,76.58800000000001
19520,14007,97,71,1,61,241501,0.611,0.757,0.095,0.133,0.087,0.27399999999999997,0.439,65.64699999999999
19521,14008,43,40,1,38,226782,0.667,0.763,0.054000000000000006,0.154,0.09,0.213,0.451,65.875
19523,14009,47,38,1,37,225500,0.662,0.7490000000000001,0.08199999999999999,0.157,0.0,0.17300000000000001,0.433,65.0
19525,14010,47,20,2,17,200325,0.584,0.408,0.046,0.579,0.0,0.26,0.695,63.333
19526,14011,94,57,3,31,262478,0.45299999999999996,0.526,0.036000000000000004,0.272,0.09,0.13,0.33299999999999996,69.941
19527,14012,65,57,1,42,212264,0.618,0.55,0.034,0.21100000000000002,0.0,0.17300000000000001,0.711,64.667
19529,14013,57,54,1,46,229323,0.5760000000000001,0.6609999999999999,0.046,0.32799999999999996,0.01,0.253,0.7240000000000001,72.053
19530,14014,68,62,1,56,218960,0.604,0.6970000000000001,0.07200000000000001,0.10800000000000001,0.001,0.177,0.379,70.5
19531,14015,35,35,1,34,236938,0.495,0.812,0.08,0.23399999999999999,0.0,0.401,0.696,70.5
19534,14016,97,62,1,43,220764,0.787,0.616,0.19699999999999998,0.12,0.003,0.225,0.39,76.5
19535,14017,15,13,1,9,215847,0.601,0.711,0.037000000000000005,0.37799999999999995,0.0,0.10099999999999999,0.7909999999999999,73.5
19536,14018,37,37,1,35,246947,0.524,0.866,0.157,0.009000000000000001,0.002,0.161,0.602,74.8
19537,14019,16,15,1,15,222899,0.7140000000000001,0.78,0.121,0.099,0.369,0.172,0.502,59.5
19538,14020,10,10,1,10,264960,0.672,0.6509999999999999,0.059000000000000004,0.48700000000000004,0.507,0.098,0.599,50.5
19539,14021,13,11,8,11,274693,0.585,0.855,0.049,0.004,0.0,0.10099999999999999,0.565,60.0
19541,14022,197,135,1,81,230713,0.7040000000000001,0.531,0.13699999999999998,0.28,0.003,0.193,0.37799999999999995,76.333
19542,14023,188,137,1,102,220292,0.7240000000000001,0.605,0.075,0.18899999999999997,0.036000000000000004,0.142,0.465,75.579
19543,14024,160,107,1,60,214654,0.65,0.5770000000000001,0.045,0.325,0.0,0.10300000000000001,0.701,72.4
19545,14025,45,44,2,44,225906,0.5760000000000001,0.721,0.047,0.27699999999999997,0.0,0.09300000000000001,0.391,75.667
19546,14026,20,20,1,20,233323,0.561,0.691,0.06,0.168,0.002,0.17600000000000002,0.441,68.857
19547,14027,127,105,12,97,237092,0.5379999999999999,0.7659999999999999,0.06,0.045,0.002,0.11699999999999999,0.6809999999999999,65.0
19548,14028,79,69,1,53,230553,0.552,0.5660000000000001,0.045,0.361,0.001,0.18600000000000003,0.376,70.571
19549,14029,63,39,1,26,216104,0.5870000000000001,0.67,0.043,0.313,0.0,0.094,0.607,72.667
19550,14030,38,33,1,26,220537,0.595,0.5670000000000001,0.039,0.298,0.0,0.102,0.537,77.0
19551,14031,139,67,2,34,234816,0.568,0.457,0.031,0.49200000000000005,0.006999999999999999,0.129,0.34700000000000003,51.538000000000004
19553,14032,116,96,4,79,231015,0.6559999999999999,0.638,0.087,0.131,0.01,0.195,0.51,74.615
19554,14033,120,72,1,53,239900,0.508,0.613,0.042,0.239,0.006,0.126,0.348,71.0
19556,14034,32,15,1,13,203947,0.609,0.648,0.042,0.15,0.009000000000000001,0.245,0.38,71.25
19557,14035,40,39,2,34,229253,0.843,0.633,0.04,0.36700000000000005,0.0,0.109,0.792,82.5
19558,14036,48,43,3,39,217455,0.716,0.762,0.11199999999999999,0.033,0.071,0.268,0.649,72.2
19559,14037,58,47,2,36,219549,0.544,0.688,0.051,0.212,0.0,0.157,0.494,70.667
19560,14038,101,88,1,73,210837,0.6629999999999999,0.696,0.083,0.121,0.006,0.183,0.547,74.6
19561,14039,74,68,1,47,243330,0.7240000000000001,0.57,0.06,0.304,0.076,0.124,0.7240000000000001,71.4
19562,14040,131,91,1,56,234950,0.439,0.889,0.10300000000000001,0.045,0.002,0.259,0.32299999999999995,61.391000000000005
19563,14041,117,98,1,72,222279,0.6729999999999999,0.732,0.066,0.15,0.004,0.14800000000000002,0.525,75.933
19564,14042,148,94,2,81,184143,0.518,0.426,0.038,0.66,0.001,0.145,0.6779999999999999,55.333
19565,14043,156,148,3,142,268970,0.767,0.633,0.043,0.134,0.308,0.10300000000000001,0.613,68.667
19567,14044,110,85,2,67,256878,0.76,0.703,0.282,0.179,0.002,0.22899999999999998,0.65,69.421
19568,14045,248,150,2,84,233861,0.46799999999999997,0.807,0.049,0.053,0.019,0.17800000000000002,0.45399999999999996,70.146
19569,14046,17,17,1,17,208390,0.528,0.38799999999999996,0.061,0.433,0.0,0.161,0.5660000000000001,65.0
19570,14047,100,83,2,52,241762,0.6729999999999999,0.6920000000000001,0.078,0.16399999999999998,0.023,0.20199999999999999,0.475,77.818
19571,14048,46,46,2,46,225794,0.6809999999999999,0.696,0.044000000000000004,0.139,0.0,0.18600000000000003,0.595,77.857
19573,14049,43,42,1,41,212643,0.6679999999999999,0.7170000000000001,0.069,0.083,0.0,0.076,0.495,54.0
19574,14050,136,71,3,44,207996,0.775,0.46299999999999997,0.153,0.348,0.005,0.17800000000000002,0.40399999999999997,76.143
19575,14051,37,28,2,20,239789,0.727,0.599,0.11800000000000001,0.08900000000000001,0.0,0.14300000000000002,0.22399999999999998,72.667
19576,14052,73,62,1,47,239700,0.7490000000000001,0.6509999999999999,0.045,0.05,0.0,0.16,0.321,76.5
19578,14053,156,122,1,101,240225,0.532,0.735,0.04,0.10300000000000001,0.001,0.17,0.634,75.045
19579,14054,20,20,1,20,212615,0.662,0.7340000000000001,0.052000000000000005,0.154,0.0,0.2,0.461,72.333
19581,14055,109,51,1,27,278743,0.452,0.7759999999999999,0.067,0.018000000000000002,0.095,0.213,0.218,55.2
19582,14056,27,25,1,19,287227,0.49200000000000005,0.396,0.027999999999999997,0.395,0.0,0.073,0.23,55.5
19586,14057,61,56,1,54,242348,0.633,0.725,0.085,0.217,0.004,0.14800000000000002,0.5479999999999999,67.5
19587,14058,74,48,1,41,229998,0.657,0.7959999999999999,0.083,0.077,0.091,0.19,0.541,69.75
19588,14059,48,44,1,37,227310,0.56,0.37200000000000005,0.042,0.561,0.265,0.11,0.293,64.667
19589,14060,30,24,1,19,219652,0.478,0.752,0.068,0.013999999999999999,0.0,0.171,0.677,80.0
19590,14061,47,43,1,37,233283,0.583,0.754,0.091,0.091,0.0,0.18600000000000003,0.461,75.143
19592,14062,131,120,1,100,252270,0.56,0.7040000000000001,0.04,0.23399999999999999,0.006,0.209,0.617,72.4
19593,14063,67,59,1,55,219591,0.7509999999999999,0.617,0.07200000000000001,0.256,0.0,0.095,0.594,69.833
19595,14064,205,106,1,59,225024,0.557,0.6890000000000001,0.034,0.149,0.0,0.138,0.405,65.333
19596,14065,50,42,1,29,232651,0.617,0.625,0.038,0.29100000000000004,0.0,0.113,0.551,73.5
19598,14066,58,52,2,46,249098,0.547,0.64,0.046,0.262,0.006,0.18100000000000002,0.5770000000000001,76.609
19599,14067,84,79,2,69,210996,0.728,0.774,0.182,0.057,0.001,0.215,0.516,65.778
19600,14068,25,21,3,18,222206,0.8190000000000001,0.5870000000000001,0.28800000000000003,0.14300000000000002,0.006999999999999999,0.122,0.354,73.667
19601,14069,31,27,2,24,218272,0.665,0.675,0.046,0.20199999999999999,0.0,0.109,0.604,80.167
19602,14070,71,70,1,67,223263,0.721,0.701,0.048,0.12,0.001,0.17,0.6509999999999999,76.286
19604,14071,32,23,1,15,244115,0.637,0.604,0.051,0.38299999999999995,0.0,0.10400000000000001,0.594,80.0
19605,14072,24,19,1,17,224234,0.7440000000000001,0.845,0.047,0.107,0.0,0.19,0.8340000000000001,72.5
19606,14073,46,35,1,25,248585,0.47600000000000003,0.51,0.037000000000000005,0.64,0.0,0.156,0.384,75.5
19608,14074,31,29,1,27,223757,0.46,0.632,0.051,0.301,0.0,0.141,0.36200000000000004,71.429
19609,14075,27,24,1,22,242625,0.7490000000000001,0.792,0.075,0.013999999999999999,0.044000000000000004,0.155,0.591,78.333
19610,14076,105,78,1,49,241850,0.525,0.682,0.057,0.226,0.035,0.21899999999999997,0.6,73.714
19611,14077,11,9,3,6,248497,0.431,0.525,0.046,0.358,0.16899999999999998,0.106,0.271,76.333
19612,14078,58,48,1,38,229200,0.46399999999999997,0.922,0.146,0.005,0.08800000000000001,0.174,0.41,65.1
19613,14079,89,75,1,51,251165,0.45299999999999996,0.797,0.1,0.066,0.015,0.237,0.508,73.059
19614,14080,170,156,1,142,223371,0.5479999999999999,0.645,0.044000000000000004,0.26899999999999996,0.003,0.24,0.445,69.154
19615,14081,111,107,2,95,219040,0.611,0.7170000000000001,0.09,0.10099999999999999,0.0,0.128,0.345,64.818
19616,14082,185,124,1,70,238498,0.758,0.6609999999999999,0.20800000000000002,0.081,0.003,0.3,0.435,75.25
19617,14083,69,54,1,43,237194,0.631,0.47600000000000003,0.091,0.409,0.003,0.214,0.49200000000000005,76.053
19618,14084,70,57,1,36,232378,0.653,0.8320000000000001,0.049,0.013999999999999999,0.002,0.275,0.569,66.333
19620,14085,226,201,3,154,234747,0.525,0.7959999999999999,0.07200000000000001,0.094,0.03,0.17800000000000002,0.599,74.167
19621,14086,104,87,1,64,208520,0.622,0.7040000000000001,0.05,0.114,0.075,0.126,0.626,78.36399999999999
19622,14087,114,60,1,47,238217,0.5589999999999999,0.414,0.07,0.519,0.001,0.15,0.21600000000000003,75.286
19623,14088,23,22,1,19,238524,0.595,0.612,0.046,0.217,0.0,0.107,0.48100000000000004,75.714
19625,14089,139,103,2,69,267902,0.769,0.78,0.19699999999999998,0.43799999999999994,0.0,0.182,0.738,70.5
19627,14090,52,45,1,44,215531,0.68,0.773,0.065,0.057999999999999996,0.0,0.124,0.7170000000000001,80.333
19628,14091,69,62,1,46,253909,0.609,0.865,0.069,0.006999999999999999,0.11199999999999999,0.221,0.632,63.428999999999995
19630,14092,40,25,1,27,223432,0.716,0.5920000000000001,0.125,0.257,0.0,0.127,0.628,74.167
19633,14093,34,29,1,20,233182,0.5720000000000001,0.7170000000000001,0.028999999999999998,0.121,0.002,0.09,0.5329999999999999,76.0
19634,14094,78,56,2,43,231351,0.762,0.5539999999999999,0.03,0.228,0.309,0.094,0.59,80.0
19635,14095,39,33,1,27,227131,0.644,0.616,0.046,0.11,0.0,0.109,0.32,75.333
19636,14096,46,45,2,44,236753,0.514,0.603,0.047,0.075,0.006999999999999999,0.136,0.47600000000000003,63.0
19637,14097,8,8,1,7,229605,0.6890000000000001,0.467,0.031,0.461,0.001,0.113,0.418,78.0
19639,14098,78,65,2,40,244001,0.578,0.7240000000000001,0.051,0.166,0.003,0.152,0.644,68.5
19640,14099,104,82,2,64,267977,0.737,0.5379999999999999,0.054000000000000006,0.231,0.002,0.07,0.773,63.5
19641,14100,62,61,1,57,224740,0.5329999999999999,0.705,0.047,0.121,0.0,0.19899999999999998,0.40299999999999997,71.125
19644,14101,65,57,1,48,213620,0.635,0.684,0.087,0.11900000000000001,0.0,0.152,0.48700000000000004,68.538
19645,14102,73,57,3,46,228816,0.718,0.621,0.294,0.018000000000000002,0.006999999999999999,0.361,0.37,76.667
19646,14103,156,134,1,122,229817,0.797,0.647,0.127,0.18,0.032,0.13,0.598,74.111
19647,14104,52,48,1,41,226114,0.5720000000000001,0.679,0.066,0.301,0.018000000000000002,0.226,0.373,77.25
19649,14105,107,105,1,77,232788,0.7170000000000001,0.763,0.1,0.134,0.059000000000000004,0.141,0.625,76.667
19650,14106,214,163,1,73,207833,0.586,0.447,0.04,0.484,0.0,0.19399999999999998,0.688,65.167
19651,14107,32,16,1,4,260478,0.557,0.616,0.052000000000000005,0.386,0.0,0.19699999999999998,0.568,67.267
19652,14108,199,136,1,103,225883,0.759,0.604,0.156,0.252,0.004,0.132,0.45399999999999996,83.375
19653,14109,80,73,1,66,217483,0.6,0.6759999999999999,0.068,0.187,0.011000000000000001,0.17800000000000002,0.521,75.727
19654,14110,135,84,1,52,246513,0.6940000000000001,0.491,0.128,0.457,0.011000000000000001,0.14400000000000002,0.382,78.917
19655,14111,26,25,1,24,202819,0.632,0.6409999999999999,0.053,0.23199999999999998,0.0,0.175,0.6890000000000001,69.571
19656,14112,159,134,1,115,230628,0.455,0.532,0.055999999999999994,0.43,0.049,0.131,0.40399999999999997,70.368
19657,14113,63,37,1,19,238180,0.5429999999999999,0.527,0.035,0.364,0.044000000000000004,0.172,0.47700000000000004,39.667
19658,14114,88,67,1,47,211833,0.665,0.636,0.071,0.13699999999999998,0.0,0.129,0.493,76.158
19659,14115,30,30,1,25,226381,0.47,0.605,0.037000000000000005,0.275,0.0,0.248,0.617,67.0
19660,14116,101,62,1,36,225332,0.539,0.779,0.059000000000000004,0.034,0.032,0.154,0.579,72.7
19664,14117,24,18,1,15,222939,0.529,0.64,0.032,0.127,0.0,0.11199999999999999,0.26,75.2
19665,14118,39,29,1,21,213237,0.524,0.637,0.043,0.37,0.005,0.14300000000000002,0.504,68.875
19667,14119,20,12,2,10,193930,0.922,0.5720000000000001,0.081,0.12,0.0,0.106,0.56,74.0
19668,14120,17,13,1,12,248117,0.6559999999999999,0.8220000000000001,0.07200000000000001,0.09300000000000001,0.22399999999999998,0.23600000000000002,0.47,71.333
19669,14121,14,13,1,12,253100,0.5589999999999999,0.7909999999999999,0.053,0.027000000000000003,0.002,0.10099999999999999,0.29100000000000004,67.5
19670,14122,80,63,1,33,293004,0.8079999999999999,0.7040000000000001,0.052000000000000005,0.198,0.004,0.114,0.937,71.2
19671,14123,116,51,1,36,243917,0.6629999999999999,0.753,0.107,0.069,0.0,0.24600000000000002,0.46299999999999997,71.4
19672,14124,63,58,1,46,220767,0.625,0.78,0.048,0.091,0.018000000000000002,0.213,0.467,74.4
19674,14125,21,17,1,14,230531,0.473,0.585,0.039,0.465,0.0,0.179,0.364,57.5
19675,14126,55,44,1,30,250319,0.479,0.57,0.048,0.439,0.086,0.14300000000000002,0.32899999999999996,72.429
19676,14127,159,126,1,80,251578,0.7609999999999999,0.6859999999999999,0.242,0.08,0.012,0.25,0.6,71.41199999999999
19678,14128,242,210,3,152,228059,0.624,0.723,0.11199999999999999,0.07200000000000001,0.006,0.222,0.491,73.857
19679,14129,237,184,1,116,230778,0.7609999999999999,0.612,0.20199999999999999,0.11599999999999999,0.002,0.191,0.47700000000000004,73.41199999999999
19680,14130,30,30,1,29,235674,0.66,0.586,0.055,0.40700000000000003,0.0,0.16399999999999998,0.72,70.0
19682,14131,78,67,1,52,237323,0.747,0.777,0.257,0.068,0.003,0.168,0.6509999999999999,69.4
19683,14132,15,14,1,5,283712,0.364,0.634,0.037000000000000005,0.36200000000000004,0.004,0.23199999999999998,0.377,70.5
19685,14133,48,43,1,36,237699,0.5479999999999999,0.7659999999999999,0.036000000000000004,0.022000000000000002,0.13,0.12300000000000001,0.40299999999999997,70.75
19686,14134,88,48,1,36,216970,0.601,0.674,0.046,0.159,0.003,0.149,0.46799999999999997,78.286
19687,14135,69,47,2,40,181234,0.475,0.306,0.034,0.695,0.0,0.193,0.586,59.75
19688,14136,36,28,3,18,269967,0.456,0.83,0.045,0.015,0.0,0.106,0.188,50.0
19689,14137,60,53,1,49,236782,0.511,0.359,0.053,0.597,0.021,0.12,0.485,69.0
19690,14138,38,20,2,11,246872,0.573,0.765,0.053,0.040999999999999995,0.012,0.153,0.565,75.733
19691,14139,106,101,1,100,221588,0.68,0.72,0.055,0.191,0.003,0.111,0.605,76.625
19692,14140,24,24,1,22,211979,0.8170000000000001,0.779,0.078,0.198,0.0,0.147,0.853,78.5
19693,14141,142,121,1,90,222033,0.5720000000000001,0.722,0.049,0.135,0.009000000000000001,0.154,0.603,69.727
19694,14142,59,48,9,40,223995,0.6809999999999999,0.738,0.092,0.11599999999999999,0.198,0.285,0.504,67.571
19695,14143,24,17,1,13,332242,0.405,0.722,0.037000000000000005,0.08,0.0,0.285,0.203,53.428999999999995
19696,14144,193,109,1,67,214212,0.551,0.643,0.036000000000000004,0.151,0.018000000000000002,0.124,0.46299999999999997,70.9
19698,14145,64,39,1,24,289988,0.35700000000000004,0.08800000000000001,0.047,0.7609999999999999,0.71,0.09699999999999999,0.07200000000000001,61.8
19699,14146,19,13,1,13,259371,0.57,0.534,0.066,0.115,0.0,0.494,0.365,73.5
19702,14147,64,46,1,31,236099,0.449,0.815,0.067,0.06,0.002,0.207,0.369,72.13
19704,14148,59,52,1,38,237463,0.642,0.68,0.057999999999999996,0.087,0.0,0.17,0.442,74.167
19707,14149,86,54,1,47,234444,0.727,0.715,0.062,0.152,0.05,0.142,0.634,77.0
19708,14150,178,87,1,64,222914,0.725,0.418,0.193,0.34700000000000003,0.006999999999999999,0.151,0.314,76.667
19710,14151,50,44,1,30,221963,0.584,0.6679999999999999,0.035,0.294,0.0,0.109,0.53,73.833
19711,14152,49,36,1,22,223125,0.542,0.742,0.052000000000000005,0.122,0.0,0.182,0.42100000000000004,74.09100000000001
19714,14153,43,32,7,23,255018,0.6829999999999999,0.7390000000000001,0.040999999999999995,0.021,0.0,0.226,0.5770000000000001,70.0
19715,14154,60,48,1,34,253027,0.546,0.691,0.042,0.19699999999999998,0.005,0.23199999999999998,0.484,74.385
19717,14155,11,11,1,10,234920,0.736,0.419,0.133,0.316,0.0,0.201,0.302,85.5
19720,14156,25,13,1,14,195405,0.344,0.284,0.04,0.6629999999999999,0.0,0.172,0.273,66.667
19723,14157,143,75,1,60,243606,0.613,0.568,0.044000000000000004,0.40299999999999997,0.0,0.21,0.535,80.75
19724,14158,170,113,4,81,220573,0.789,0.665,0.146,0.122,0.003,0.2,0.499,74.733
19725,14159,135,97,3,57,217175,0.5920000000000001,0.691,0.042,0.282,0.0,0.128,0.68,74.2
19726,14160,181,30,1,20,198830,0.593,0.359,0.032,0.55,0.0,0.265,0.8240000000000001,71.0
19727,14161,60,46,1,34,207529,0.562,0.611,0.031,0.25,0.0,0.10800000000000001,0.384,68.0
19728,14162,20,20,1,20,249599,0.48,0.574,0.031,0.35100000000000003,0.001,0.121,0.325,65.0
19729,14163,189,179,1,166,260521,0.659,0.727,0.08900000000000001,0.10099999999999999,0.001,0.217,0.728,71.467
19731,14164,52,38,1,29,243673,0.506,0.485,0.034,0.376,0.021,0.18100000000000002,0.301,67.333
19733,14165,42,27,1,20,215933,0.8220000000000001,0.608,0.21899999999999997,0.013000000000000001,0.011000000000000001,0.122,0.478,83.0
